bench,input_size,scale,mode,mantissa,float_type,job_file_base,stats_job_file_base,var_min,var_max,var_isnan,var_isinf,MathOp,IntegerOp,Integer32Op,Integer64Op,FloatingPointOp,FloatSingleOp,FloatDoubleOp,FloatMulDivOp,FloatMulDivSingleOp,FloatMulDivDoubleOp,smul.fix.i32,sdiv.fix.i32,add,sub,CastOp,Shift,fdiv,fmul,fadd,fsub,dyn_fdiv,dyn_fmul,dyn_fadd,dyn_fsub,kernel_dyn_fdiv,kernel_dyn_fmul,kernel_dyn_fadd,kernel_dyn_fsub,err_predicted_perc_order,err_predicted_perc_order_adjusted,float_op_count,kernel_float_op_count,compile_time,e_perc_order,e_abs_order,output_size,rel_err,max_rel,abs_err,max_abs,bench_scale,float_op_count_default,kernel_float_op_count_default
lu,standard,512,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-512-fixed-11,./build/stats/lu/512/lu-standard-512,0.1,4184.319824,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1055.961669921875,-1.0,-0.0,400,0.014032887715089393,0.13698820263705197,0.23645164853050457,6.7499999999998295,lu-512,21550,5130
lu,standard,512,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-512-fixed-8,./build/stats/lu/512/lu-standard-512,0.1,4184.319824,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1087.220947265625,-1.0,-0.0,400,0.01522217145288647,0.13777777777777217,0.2550083705357227,7.9999999999998295,lu-512,21550,5130
lu,standard,512,float,24,float32,./build/bin/float/lu/24/lu-standard-512-float-24,./build/stats/lu/512/lu-standard-512,0.1,4184.319824,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-5.0,400,1.9678477401879598e-07,1.4752171353414808e-06,9.10297746476249e-06,0.00036621093767053026,lu-512,21550,5130
lu,standard,512,float,16,float24,./build/bin/float/lu/16/lu-standard-512-float-16,./build/stats/lu/512/lu-standard-512,0.1,4184.319824,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-2.0,400,8.8637799644292e-05,0.0011355246072779683,0.006543962387821107,0.22656249999982947,lu-512,21550,5130
lu,standard,512,float,11,float19,./build/bin/float/lu/11/lu-standard-512-float-11,./build/stats/lu/512/lu-standard-512,0.1,4184.319824,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-0.0,400,0.0025205005297931904,0.042239185750630986,0.1665048363095338,7.7499999999998295,lu-512,21550,5130
lu,standard,512,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-512-float-8,./build/stats/lu/512/lu-standard-512,0.1,4184.319824,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,1.0,400,0.029451543216448522,0.4524822695035389,1.8578929501488175,49.99999999999983,lu-512,21550,5130
lu,standard,256,fixed,24,float32,./build/bin/fixed/lu/24/lu-standard-256-fixed-24,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,1044.94140625,-2.0,-1.0,400,0.003551331847797202,0.053464073300107315,0.041984921409969005,1.0390624999999147,lu-256,21550,5130
lu,standard,256,fixed,16,float24,./build/bin/fixed/lu/16/lu-standard-256-fixed-16,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,1049.08935546875,-2.0,-1.0,400,0.0035511141208795526,0.053464073300107315,0.04192911783854043,1.0390624999999147,lu-256,21550,5130
lu,standard,256,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-256-fixed-11,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1047.510009765625,-2.0,-1.0,400,0.003726153800068454,0.053633440514464246,0.04456060500372171,1.1249999999999147,lu-256,21550,5130
lu,standard,256,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-256-fixed-8,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1064.18603515625,-2.0,-1.0,400,0.005422549924898101,0.05567010309277829,0.06936848958333697,1.9999999999999147,lu-256,21550,5130
lu,standard,256,float,24,float32,./build/bin/float/lu/24/lu-standard-256-float-24,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-5.0,400,1.9678477401879598e-07,1.4752171353414808e-06,4.598001642655889e-06,0.00018310546883526513,lu-256,21550,5130
lu,standard,256,float,16,float24,./build/bin/float/lu/16/lu-standard-256-float-16,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-2.0,400,8.8637799644292e-05,0.0011355246072779683,0.0032887540544830384,0.11328124999991473,lu-256,21550,5130
lu,standard,256,float,11,float19,./build/bin/float/lu/11/lu-standard-256-float-11,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-1.0,400,0.0025205005297931904,0.042239185750630986,0.08376674107143355,3.8749999999999147,lu-256,21550,5130
lu,standard,256,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-256-float-8,./build/stats/lu/256/lu-standard-256,0.1,2092.159912,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,-0.0,400,0.029451543216448522,0.4524822695035389,0.9340834263392895,24.999999999999915,lu-256,21550,5130
lu,standard,128,fixed,24,float32,./build/bin/fixed/lu/24/lu-standard-128-fixed-24,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,1059.3876953125,-3.0,-2.0,400,0.0007892274715172606,0.013626169669780207,0.004971604120163056,0.13476562499995737,lu-128,21550,5130
lu,standard,128,fixed,16,float24,./build/bin/fixed/lu/16/lu-standard-128-fixed-16,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,1057.021240234375,-3.0,-2.0,400,0.0007919036249796769,0.013626169669780207,0.004969024658202491,0.13476562499995737,lu-128,21550,5130
lu,standard,128,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-128-fixed-11,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1090.805908203125,-3.0,-2.0,400,0.00098824971085423,0.013861386138608852,0.0055832635788711235,0.18749999999995737,lu-128,21550,5130
lu,standard,128,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-128-fixed-8,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1051.319091796875,-2.0,-1.0,400,0.002539913253253155,0.013861386138608852,0.027506510416668743,0.5000000000000853,lu-128,21550,5130
lu,standard,128,float,24,float32,./build/bin/float/lu/24/lu-standard-128-float-24,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-5.0,400,1.9678477401879598e-07,1.4752171353414808e-06,2.3455137316025883e-06,9.155273441763256e-05,lu-128,21550,5130
lu,standard,128,float,16,float24,./build/bin/float/lu/16/lu-standard-128-float-16,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-2.0,400,8.8637799644292e-05,0.0011355246072779683,0.0016611498878140029,0.05664062499995737,lu-128,21550,5130
lu,standard,128,float,11,float19,./build/bin/float/lu/11/lu-standard-128-float-11,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-1.0,400,0.0025205005297931904,0.042239185750630986,0.04239769345238342,1.9374999999999574,lu-128,21550,5130
lu,standard,128,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-128-float-8,./build/stats/lu/128/lu-standard-128,0.1,1046.079956,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,-0.0,400,0.029451543216448522,0.4524822695035389,0.4721786644345258,12.499999999999957,lu-128,21550,5130
lu,standard,64,fixed,24,float32,./build/bin/fixed/lu/24/lu-standard-64-fixed-24,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,1055.675537109375,-3.0,-3.0,400,0.00017912620611774854,0.0025777335831974296,0.0006136939639132227,0.018554687499978684,lu-64,21550,5130
lu,standard,64,fixed,16,float24,./build/bin/fixed/lu/16/lu-standard-64-fixed-16,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,1052.195068359375,-3.0,-3.0,400,0.00018132584211484574,0.0025777335831974296,0.0005874815441319457,0.018554687499978684,lu-64,21550,5130
lu,standard,64,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-64-fixed-11,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1045.861572265625,-3.0,-2.0,400,0.00048468899745658406,0.002692778457767384,0.0016281854538702136,0.03125000000004263,lu-64,21550,5130
lu,standard,64,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-64-fixed-8,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1056.7998046875,-2.0,-1.0,400,0.0019888734016593884,0.005714285714285999,0.011858258928572594,0.25000000000004263,lu-64,21550,5130
lu,standard,64,float,24,float32,./build/bin/float/lu/24/lu-standard-64-float-24,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-5.0,400,1.9678477401879598e-07,1.4752171353414808e-06,1.219269776075938e-06,4.577636720881628e-05,lu-64,21550,5130
lu,standard,64,float,16,float24,./build/bin/float/lu/16/lu-standard-64-float-16,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-3.0,400,8.8637799644292e-05,0.0011355246072779683,0.0008473478044794853,0.028320312499978684,lu-64,21550,5130
lu,standard,64,float,11,float19,./build/bin/float/lu/11/lu-standard-64-float-11,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-1.0,400,0.0025205005297931904,0.042239185750630986,0.02171316964285836,0.9687499999999787,lu-64,21550,5130
lu,standard,64,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-64-float-8,./build/stats/lu/64/lu-standard-64,0.1,523.039978,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,-0.0,400,0.029451543216448522,0.4524822695035389,0.24122628348214384,6.249999999999979,lu-64,21550,5130
lu,standard,32,fixed,24,float32,./build/bin/fixed/lu/24/lu-standard-32-fixed-24,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,1056.009765625,-4.0,-4.0,400,5.460865060002024e-05,0.00045415513786316455,9.528568812795282e-05,0.0018920898437571054,lu-32,21550,5130
lu,standard,32,fixed,16,float24,./build/bin/fixed/lu/16/lu-standard-32-fixed-16,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,1047.434326171875,-4.0,-3.0,400,6.179722454258623e-05,0.00045415513786316455,0.00010780152820462543,0.001953125000014211,lu-32,21550,5130
lu,standard,32,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-32-fixed-11,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1067.17626953125,-3.0,-2.0,400,0.00033940284806166217,0.0008552229688464768,0.0011605398995541412,0.015625000000021316,lu-32,21550,5130
lu,standard,32,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-32-fixed-8,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1057.119384765625,-2.0,-2.0,400,0.0026553738587357448,0.005714285714285999,0.009244791666667236,0.12500000000002132,lu-32,21550,5130
lu,standard,32,float,24,float32,./build/bin/float/lu/24/lu-standard-32-float-24,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-6.0,400,1.9678477401879598e-07,1.4752171353414808e-06,6.561477983126129e-07,2.288818360440814e-05,lu-32,21550,5130
lu,standard,32,float,16,float24,./build/bin/float/lu/16/lu-standard-32-float-16,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-3.0,400,8.8637799644292e-05,0.0011355246072779683,0.00044044676281222657,0.014160156249989342,lu-32,21550,5130
lu,standard,32,float,11,float19,./build/bin/float/lu/11/lu-standard-32-float-11,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-1.0,400,0.0025205005297931904,0.042239185750630986,0.011370907738095829,0.48437499999998934,lu-32,21550,5130
lu,standard,32,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-32-float-8,./build/stats/lu/32/lu-standard-32,0.1,261.519989,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,-0.0,400,0.029451543216448522,0.4524822695035389,0.12575009300595288,3.1249999999999893,lu-32,21550,5130
lu,standard,16,fixed,24,float32,./build/bin/fixed/lu/24/lu-standard-16-fixed-24,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,1065.631103515625,-4.0,-4.0,400,1.3221202665253289e-05,0.0001869551116916158,1.579466320221166e-05,0.00021362304687855271,lu-16,21550,5130
lu,standard,16,fixed,16,float24,./build/bin/fixed/lu/16/lu-standard-16-fixed-16,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,1056.400390625,-4.0,-4.0,400,2.1567535382653784e-05,0.0001869551116916158,2.7583894275703494e-05,0.00024414062501065814,lu-16,21550,5130
lu,standard,16,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-16-fixed-11,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1049.35791015625,-3.0,-3.0,400,0.0003300906046638993,0.0006514657980468617,0.0007120768229168895,0.007812500000010658,lu-16,21550,5130
lu,standard,16,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-16-fixed-8,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1050.1875,-2.0,-2.0,400,0.0026740479950569367,0.005714285714285999,0.005673363095238318,0.06250000000001066,lu-16,21550,5130
lu,standard,16,float,24,float32,./build/bin/float/lu/24/lu-standard-16-float-24,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-6.0,400,1.9678477401879598e-07,1.4752171353414808e-06,3.7458680943095034e-07,1.144409180220407e-05,lu-16,21550,5130
lu,standard,16,float,16,float24,./build/bin/float/lu/16/lu-standard-16-float-16,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-3.0,400,8.8637799644292e-05,0.0011355246072779683,0.00023699624197859719,0.007080078124994671,lu-16,21550,5130
lu,standard,16,float,11,float19,./build/bin/float/lu/11/lu-standard-16-float-11,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-2.0,400,0.0025205005297931904,0.042239185750630986,0.006199776785714565,0.24218749999999467,lu-16,21550,5130
lu,standard,16,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-16-float-8,./build/stats/lu/16/lu-standard-16,0.1,130.759995,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,-1.0,400,0.029451543216448522,0.4524822695035389,0.06801199776785741,1.5624999999999947,lu-16,21550,5130
lu,standard,8,fixed,24,float32,./build/bin/fixed/lu/24/lu-standard-8-fixed-24,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,1051.487060546875,-5.0,-5.0,400,3.1079246834694843e-06,2.161708512825296e-05,2.2456759498053134e-06,1.9073486329901357e-05,lu-8,21550,5130
lu,standard,8,fixed,16,float24,./build/bin/fixed/lu/16/lu-standard-8-fixed-16,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,1066.46875,-5.0,-4.0,400,9.31587328768184e-06,4.069175991987478e-05,1.12442743211907e-05,0.00012207031250532907,lu-8,21550,5130
lu,standard,8,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-8-fixed-11,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1067.308837890625,-3.0,-3.0,400,0.000258744135172218,0.0006514657980468617,0.0003528413318453721,0.003906250000005329,lu-8,21550,5130
lu,standard,8,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-8-fixed-8,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1053.64794921875,-2.0,-2.0,400,0.0021009182195865436,0.005714285714285999,0.002799479166666801,0.03125000000000533,lu-8,21550,5130
lu,standard,8,float,24,float32,./build/bin/float/lu/24/lu-standard-8-float-24,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-6.0,400,1.9678477401879598e-07,1.4752171353414808e-06,2.3380631499011907e-07,5.722045901102035e-06,lu-8,21550,5130
lu,standard,8,float,16,float24,./build/bin/float/lu/16/lu-standard-8-float-16,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-3.0,400,8.8637799644292e-05,0.0011355246072779683,0.00013527098156178248,0.0035400390624973355,lu-8,21550,5130
lu,standard,8,float,11,float19,./build/bin/float/lu/11/lu-standard-8-float-11,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-2.0,400,0.0025205005297931904,0.042239185750630986,0.0036142113095239325,0.12109374999999734,lu-8,21550,5130
lu,standard,8,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-8-float-8,./build/stats/lu/8/lu-standard-8,0.1,65.379997,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,-1.0,400,0.029451543216448522,0.4524822695035389,0.039142950148809655,0.7812499999999973,lu-8,21550,5130
lu,standard,4,fixed,24,float32,./build/bin/fixed/lu/24/lu-standard-4-fixed-24,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,1053.96044921875,-6.0,-6.0,400,8.444610331390781e-07,1.764328612904498e-05,5.429131644165723e-07,5.722045897105232e-06,lu-4,21550,5130
lu,standard,4,fixed,16,float24,./build/bin/fixed/lu/16/lu-standard-4-fixed-16,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,1097.42333984375,-5.0,-5.0,400,9.916181188743647e-06,3.4333454131703215e-05,8.728390648305083e-06,6.103515625266454e-05,lu-4,21550,5130
lu,standard,4,fixed,11,float19,./build/bin/fixed/lu/11/lu-standard-4-fixed-11,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,1057.837158203125,-3.0,-3.0,400,0.0003114803271381558,0.0006514657980468617,0.00028192429315481766,0.0019531250000026645,lu-4,21550,5130
lu,standard,4,fixed,8,bfloat16,./build/bin/fixed/lu/8/lu-standard-4-fixed-8,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,25,25,25,0,0,0,0,0,0,0,2,1,5,2,0,18,0,0,0,0,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,1053.220947265625,-2.0,-2.0,400,0.002524654904487396,0.005714285714285999,0.002232142857142913,0.015625000000002665,lu-4,21550,5130
lu,standard,4,float,24,float32,./build/bin/float/lu/24/lu-standard-4-float-24,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,-8.0,-16.0,21950,5130,,-6.0,-6.0,400,1.9678477401879598e-07,1.4752171353414808e-06,1.6341606776970344e-07,2.8610229505510176e-06,lu-4,21550,5130
lu,standard,4,float,16,float24,./build/bin/float/lu/16/lu-standard-4-float-16,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,0.0,-8.0,21950,5130,,-4.0,-4.0,400,8.8637799644292e-05,0.0011355246072779683,8.440835135337513e-05,0.0017700195312486677,lu-4,21550,5130
lu,standard,4,float,11,float19,./build/bin/float/lu/11/lu-standard-4-float-11,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,5.0,-3.0,21950,5130,,-2.0,-2.0,400,0.0025205005297931904,0.042239185750630986,0.002321428571428616,0.06054687499999867,lu-4,21550,5130
lu,standard,4,float,8,bfloat16,./build/bin/float/lu/8/lu-standard-4-float-8,./build/stats/lu/4/lu-standard-4,0.1,32.689999,0,0,10,5,5,0,5,5,0,3,3,0,0,0,5,0,0,0,1,2,0,2,400,10870,8210,2470,190,2470,0,2470,8.0,0.0,21950,5130,,-1.0,-1.0,400,0.029451543216448522,0.4524822695035389,0.024708426339285782,0.39062499999999867,lu-4,21550,5130
