bench,taffo_conf,scale,fpu_conf,arch,hw_float_support,hw_fixed_support,dynamic_pwr,time,sim_time,energy,hw_sw_config,rel_err_run,float_type_equivalent,mantissa,rel_err_sim,output_size,float_op_count_default,kernel_float_op_count_default,var_max,compile_time,lut,ff,dsp,energy_per_op,rel_err_pred,rel_err_pred_formal,fix_err_eq_fl_err,energy_pred,lut_share,ff_share,dsp_share,max_area_share,ml_error,energy_gain_rel,time_gain_rel,error_gain_rel,lut_gain_rel,ff_gain_rel,dsp_gain_rel,canon_arch
ludcmp,float,2,float24,float24_IMF,1,0,0.039,4188800000.0,3891.216935753,163363200.0,float24_IMF_float,0.0035526604456004,float24,16,0.0047202014398566,20,22390,5910,16.344999,,10245.0,7356.0,6.0,25207.175,0.0015625000000000007,0.024999999999999994,524288.0,564388648.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.002801659009565665,0.9285714285714286,1.0,153.09641983070233,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
mvt,float,2,float24,float24_IMF,1,0,0.037,1090040000.0,1079.696526733,40331480.0,float24_IMF_float,1.684830313175658e-05,float24,16,0.000109242472821,40,2080,1600,21.300001,,10245.0,7356.0,6.0,25207.175,9.765625000000005e-05,0.0015625000000000007,524288.0,52430924.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,9.807511008438936e-06,0.925,1.0,293.1624083520643,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
symm,float,2,float24,float24_IMF,1,0,0.037,2204760000.0,2584.76986697,81576120.0,float24_IMF_float,1.0557614330469456e-05,float24,16,6.131894659429508e-05,160,4935,4560,173.160004,,10245.0,7356.0,6.0,25207.175,4.882812500000002e-05,0.0007812500000000004,524288.0,124397408.625,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.3702149656250265e-05,0.9487179487179487,1.0,267.19444846073714,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syr2k,float,2,float24,float24_IMF,1,0,0.037,3158620000.0,3949.598572225,116868940.0,float24_IMF_float,8.26295941967481e-06,float24,16,4.5590917900607934e-05,256,8872,8296,32.894997,,10245.0,7356.0,6.0,25207.175,6.103515625e-05,0.0009765625,524288.0,223638056.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.7511860115175265e-05,0.925,1.0,233.68909515931801,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syrk,float,2,float24,float24_IMF,1,0,0.037,2433040000.0,3647.642830262,90022480.0,float24_IMF_float,5.06815510442786e-06,float24,16,5.28346184845479e-06,256,4632,4216,27.484688,,10245.0,7356.0,6.0,25207.175,3.0517578125e-05,0.00048828125,524288.0,116759634.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,7.150918332789201e-06,0.9487179487179487,1.0,261.08153133854216,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
trmm,float,2,float24,float24_IMF,1,0,0.039,1239760000.0,2306.6437545,48350640.0,float24_IMF_float,8.705433080022636e-06,float24,16,3.896090568960965e-05,160,1805,1600,21.9375,,10245.0,7356.0,6.0,25207.175,1.2207031250000006e-05,0.0001953125000000001,524288.0,45498950.875,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.6721608066158639e-06,0.9285714285714286,1.0,255.99999997603217,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
heat-3d,float,2,float24,float24_IMF,1,0,0.035,1583500000.0,2371.313844337,55422500.00000001,float24_IMF_float,1.0736642914377287e-05,float24,16,0.0,125,8350,8100,52.0,,10245.0,7356.0,6.0,25207.175,0.000125,0.002,524288.0,210479911.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,5.229333145308791e-05,1.0,1.0,10736.642914377288,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
jacobi-1d,float,2,float24,float24_IMF,1,0,0.052,2941100000.0,1368.659293245,152937200.0,float24_IMF_float,0.000134266484569,float24,16,0.0002960356966159,15,840,780,10.0,,10245.0,7356.0,6.0,25207.175,6.510416666666663e-05,0.001041666666666666,524288.0,21174027.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.2304832073830285e-06,0.9285587998434037,0.999986399831358,3565.7749746638547,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
jacobi-2d,float,2,float24,float24_IMF,1,0,0.037,5540700000.0,4663.896372213,205005900.0,float24_IMF_float,0.0001794789162408,float24,16,0.0003350878023363,225,18250,16900,32.133335,,10245.0,7356.0,6.0,25207.175,0.00013888888888888886,0.002222222222222222,524288.0,460030943.75,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00014047799106955153,0.9487179487179487,1.0,814.4669883222368,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
seidel-2d,float,2,float24,float24_IMF,1,0,0.036,8856060000.0,7789.284253258,318818160.0,float24_IMF_float,0.0002638977801391,float24,16,0.000379371856272,400,30360,29160,40.099998,,10245.0,7356.0,6.0,25207.175,7.812499999999997e-05,0.0012499999999999996,524288.0,765289833.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00021888552236560982,0.9230769230769231,1.0,4734.478732218944,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
2mm,float,1024,float24,float24_IMF,1,0,0.037,3617300000.0,2289.505506317,133840100.0,float24_IMF_float,1.1914714625263375e-05,float24,16,0.0001174665037025,112,5700,5232,20595709952.0,,10245.0,7356.0,6.0,25207.175,6.975446428571431e-05,0.001116071428571429,524288.0,143680897.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.263864664132905e-05,0.9487179487179487,1.0,318.58174080579283,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
3mm,float,1024,float24,float24_IMF,1,0,0.038,3896840000.0,2034.798080465,148079920.0,float24_IMF_float,2.9964890279819768e-05,float24,16,0.0002008551760555,72,5220,4800,59685158912.0,,10245.0,7356.0,6.0,25207.175,0.00010850694444444447,0.0017361111111111114,524288.0,131581453.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.40171205804813e-05,0.926829268292683,1.0,455.13959052633885,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
atax,float,1024,float24,float24_IMF,1,0,0.038,1207740000.0,881.187947938,45894120.0,float24_IMF_float,1.3195182035757006e-05,float24,16,0.0002594668638337,22,2244,1760,8258685440.0,,10245.0,7356.0,6.0,25207.175,0.0001775568181818183,0.0028409090909090927,524288.0,56564900.699999996,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.6539695619085674e-05,0.926829268292683,1.0,201.0452592354734,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
bicg,float,1024,float24,float24_IMF,1,0,0.038,1022980000.0,1020.180123218,38873240.0,float24_IMF_float,8.536045540898019e-06,float24,16,9.17167325544743e-05,42,2242,1760,7173213.5,,10245.0,7356.0,6.0,25207.175,9.300595238095242e-05,0.0014880952380952387,524288.0,56514486.35,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.2384700591407416e-05,0.95,1.0,182.2229703654817,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemm,float,1024,float24,float24_IMF,1,0,0.036,3531520000.0,2300.156383665,127134720.0,float24_IMF_float,6.2802367960041484e-06,float24,16,6.911223441927316e-05,120,6352,5880,6554583.0,,10245.0,7356.0,6.0,25207.175,6.510416666666663e-05,0.001041666666666666,524288.0,160115975.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.4954288090130207e-05,0.9473684210526315,1.0,195.1364875165037,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemver,float,1024,float24,float24_IMF,1,0,0.038,1985040000.0,5467.301637664,75431520.0,float24_IMF_float,1.2890192606893303e-05,float24,16,5.343112792764832e-05,440,4640,4020,1324064060735488.0,,10245.0,7356.0,6.0,25207.175,1.7755681818181814e-05,0.000284090909090909,524288.0,116961292.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,5.562350847028284e-06,0.926829268292683,1.0,310.74357183225055,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gesummv,float,1024,float24,float24_IMF,1,0,0.038,599960000.0,706.941653282,22798480.0,float24_IMF_float,8.488431789479152e-06,float24,16,8.081963069710405e-06,16,1600,1072,11875124.0,,10245.0,7356.0,6.0,25207.175,0.0001220703125,0.001953125,524288.0,40331480.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.7296422766205976e-05,0.95,1.0,233.373801615903,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
lu,float,1024,float24,float24_IMF,1,0,0.039,4084120000.0,6972.019479814,159280680.0,float24_IMF_float,0.0001027298499249,float24,16,8.8637799644292e-05,400,21550,5130,8368.639648,,10245.0,7356.0,6.0,25207.175,7.812499999999997e-05,0.0012499999999999996,524288.0,543214621.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00011369060897478819,0.9285714285714286,1.0,426.01942695937095,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
ludcmp,float,1024,float24,float24_IMF,1,0,0.039,4188800000.0,3681.078852573,163363200.0,float24_IMF_float,0.0035526604456004,float24,16,0.0047202014398566,20,22390,5910,8368.639648,,10245.0,7356.0,6.0,25207.175,0.0015625000000000007,0.024999999999999994,524288.0,564388648.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.002985956176963321,0.9285714285714286,1.0,153.09641983070233,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
mvt,float,1024,float24,float24_IMF,1,0,0.037,1090040000.0,946.002882212,40331480.0,float24_IMF_float,1.5168094219867662e-05,float24,16,0.0001051971056113,40,2080,1600,5217177.5,,10245.0,7356.0,6.0,25207.175,9.765625000000005e-05,0.0015625000000000007,524288.0,52430924.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.1132533463317999e-05,0.9487179487179487,1.0,309.8522610364223,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
symm,float,1024,float24,float24_IMF,1,0,0.037,2204760000.0,2304.480382261,81576120.0,float24_IMF_float,1.0581007855489978e-05,float24,16,6.371839943370267e-05,160,4935,4560,44827728.0,,10245.0,7356.0,6.0,25207.175,4.882812500000002e-05,0.0007812500000000004,524288.0,124397408.625,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.5562144727469986e-05,0.9487179487179487,1.0,309.2661091944693,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syr2k,float,1024,float24,float24_IMF,1,0,0.037,3158620000.0,3436.331901489,116868940.0,float24_IMF_float,8.648657778226484e-06,float24,16,4.405944904722335e-05,256,8872,8296,8120893.0,,10245.0,7356.0,6.0,25207.175,6.103515625e-05,0.0009765625,524288.0,223638056.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.123130021584538e-05,0.9487179487179487,1.0,255.48362942275963,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syrk,float,1024,float24,float24_IMF,1,0,0.037,2433040000.0,3158.332657212,90022480.0,float24_IMF_float,6.162061920446944e-06,float24,16,1.3239722488227244e-05,256,4632,4216,6765404.0,,10245.0,7356.0,6.0,25207.175,3.0517578125e-05,0.00048828125,524288.0,116759634.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,8.117437407952061e-06,0.9487179487179487,1.0,309.1407061830914,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
trmm,float,1024,float24,float24_IMF,1,0,0.039,1239760000.0,2039.524563049,48350640.0,float24_IMF_float,7.562063344037303e-06,float24,16,3.718920665270297e-05,160,1805,1600,5456448.0,,10245.0,7356.0,6.0,25207.175,1.2207031250000006e-05,0.0001953125000000001,524288.0,45498950.875,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.8983720448924163e-06,0.9512195121951219,1.0,263.90253140969685,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
heat-3d,float,1024,float24,float24_IMF,1,0,0.035,1583500000.0,2333.7821437,55422500.00000001,float24_IMF_float,1.0736642914377287e-05,float24,16,0.0,125,8350,8100,26624.0,,10245.0,7356.0,6.0,25207.175,0.000125,0.002,524288.0,210479911.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,5.5733262150291976e-05,1.0,1.0,10736.642914377288,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
jacobi-1d,float,1024,float24,float24_IMF,1,0,0.052,2941100000.0,1367.326546965,152937200.0,float24_IMF_float,0.000134266484569,float24,16,0.0002960356966159,15,840,780,1160.533325,,10245.0,7356.0,6.0,25207.175,6.510416666666663e-05,0.001041666666666666,524288.0,21174027.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.440941871178399e-06,0.9454416871132838,0.999986399831358,3565.7749733496576,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
jacobi-2d,float,1024,float24,float24_IMF,1,0,0.037,5540700000.0,4245.974259046,205005900.0,float24_IMF_float,0.0001794789162408,float24,16,0.0003350878023363,225,18250,16900,16452.267578,,10245.0,7356.0,6.0,25207.175,0.00013888888888888886,0.002222222222222222,524288.0,460030943.75,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00014971883575501743,0.925,1.0,814.4669882709443,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
seidel-2d,float,1024,float24,float24_IMF,1,0,0.037,8856060000.0,5998.676369556,327674220.0,float24_IMF_float,0.0002638977801391,float24,16,0.000379371856272,400,30360,29160,20531.199219,,10245.0,7356.0,6.0,25207.175,7.812499999999997e-05,0.0012499999999999996,524288.0,765289833.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00023328412746708447,0.9487179487179487,1.0,4734.478732218944,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
2mm,fixed,512,float24,float24_IMF,1,0,0.037,2130880000.0,2358.370293422,78842560.0,float24_IMF_fixed,0.0002548877792948,float24,16,0.000271654703581,112,5700,5232,2574463744.0,1290.482421875,10245.0,7356.0,6.0,16766.985074626864,6.975446428571431e-05,1.1988281011581408,524288.0,95571814.92537312,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0017731815664195157,0.5588710094722866,0.5890802532275454,6745.361884069745,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
3mm,fixed,512,float24,float24_IMF,1,0,0.04,2092480000.0,1968.95895327,83699200.0,float24_IMF_fixed,0.0006465677667577,float24,16,0.0006747528063604,72,5220,4800,3730322432.0,1379.91796875,10245.0,7356.0,6.0,16766.985074626864,0.00010850694444444447,1.737066745758055,524288.0,87523662.08955222,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0024821769035922284,0.5238716248137014,0.5369684154340439,9820.77978132343,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
atax,fixed,512,float24,float24_IMF,1,0,0.041,847740000.0,1208.858845978,34757340.0,float24_IMF_fixed,0.000842627066661,float24,16,0.0009265098605787,22,2244,1760,1032335680.0,1033.048828125,10245.0,7356.0,6.0,16766.985074626864,0.0001775568181818183,0.4807187616825104,524288.0,37625114.50746268,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.001519816786549887,0.7019225992349347,0.7019225992349347,12838.487305186196,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
bicg,fixed,512,float24,float24_IMF,1,0,0.039,647700000.0,1391.918993382,25260300.0,float24_IMF_fixed,0.0002529166344555,float24,16,0.0002376541452138,42,2242,1760,1793303.375,1062.4541015625,10245.0,7356.0,6.0,16766.985074626864,9.300595238095242e-05,0.0008350719581358145,524288.0,37591580.53731343,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00023421303622403144,0.617321453009834,0.6331502082152144,5399.13009654274,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemm,fixed,512,float24,float24_IMF,1,0,0.045,1889660000.0,2409.305789658,85034700.0,float24_IMF_fixed,0.000895323082713,float24,16,0.0008851480916078,120,6352,5880,1638891.5,1143.212890625,10245.0,7356.0,6.0,16766.985074626864,6.510416666666663e-05,0.0007631683256477116,524288.0,106503889.19402984,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00044191443308912154,0.6336521563400164,0.5350840431315694,31804.306913829474,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemver,fixed,512,float24,float24_IMF,1,0,0.042,1603100000.0,5409.229969619,67330200.0,float24_IMF_fixed,0.0013336169594017,float24,16,0.0013258759264339,440,4640,4020,41561861652480.0,1571.463134765625,10245.0,7356.0,6.0,16766.985074626864,1.7755681818181814e-05,19353.74999999999,524288.0,77798810.74626864,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.002714637526539474,0.8272881151009551,0.8075907790271228,32602.244705519828,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gesummv,fixed,512,float24,float24_IMF,1,0,0.037,380520000.0,1090.348514502,14079240.0,float24_IMF_fixed,0.0003221470001419,float24,16,0.0003008787448815,16,1600,1072,2968781.0,1071.35107421875,10245.0,7356.0,6.0,16766.985074626864,0.0001220703125,0.0013824463821947588,524288.0,26827176.119402982,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00036747819473067334,0.5866741116074405,0.6342422828188546,8856.838573581459,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
lu,fixed,512,float24,float24_IMF,1,0,0.042,3124220000.0,6357.179828748,131217240.0,float24_IMF_fixed,0.0134542915440244,float24,16,0.0139271799279801,400,21550,5130,4184.319824,1050.18798828125,10245.0,7356.0,6.0,16766.985074626864,7.812499999999997e-05,3.0517578125e-05,524288.0,361328528.3582089,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0002901620804305542,0.7649677286661508,0.7649677286661508,55794.78192482295,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
ludcmp,fixed,512,float24,float24_IMF,1,0,0.045,3243580000.0,2775.990974852,145961100.0,float24_IMF_fixed,75.97038878423349,float24,16,,1,22390,5910,4184.319824,1217.56494140625,10245.0,7356.0,6.0,16766.985074626864,0.03125,3.0517578125e-05,524288.0,375412795.8208955,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.06583254007668109,0.8296562943359161,0.7743458747135218,3273826.675559782,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
mvt,fixed,512,float24,float24_IMF,1,0,0.044,609920000.0,1331.047657503,26836480.0,float24_IMF_fixed,0.0003062481285621,float24,16,0.0002900406253085,40,2080,1600,1304422.375,1071.49365234375,10245.0,7356.0,6.0,16766.985074626864,9.765625000000005e-05,0.0006074190023355186,524288.0,34875328.95522387,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0002045038750790281,0.631274881467535,0.5595390994825878,7242.666309838847,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
symm,fixed,512,float24,float24_IMF,1,0,0.031,2623900000.0,2742.181358173,81340900.0,float24_IMF_fixed,0.0566852246456496,float24,16,0.0604412858691208,160,4935,4560,11207209.0,1177.021484375,10245.0,7356.0,6.0,16766.985074626864,4.882812500000002e-05,0.005218763370066886,524288.0,82745071.34328358,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.0003428791041544986,0.9459823756617965,1.1901068597035505,1474168.9363285373,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syr2k,fixed,512,float24,float24_IMF,1,0,0.043,2883680000.0,4092.590214316,123998240.0,float24_IMF_fixed,0.0003619166766405,float24,16,0.0003455269171614,256,8872,8296,2030469.0,1167.51513671875,10245.0,7356.0,6.0,16766.985074626864,6.103515625e-05,0.0009455108083784573,524288.0,148756691.58208954,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00039042628614988464,1.006592135578845,0.9129556578505803,11081.962824809243,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syrk,fixed,512,float24,float24_IMF,1,0,0.043,1480480000.0,3661.302302731,63660639.99999999,float24_IMF_fixed,2.033145105240069e-05,float24,16,1.0647976386247064e-05,256,4632,4216,1691566.125,1028.12890625,10245.0,7356.0,6.0,16766.985074626864,3.0517578125e-05,0.0007876968593336646,524288.0,77664674.86567163,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00013918489318872693,0.6708989998372827,0.6084897905500937,983.164859015787,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
trmm,fixed,512,float24,float24_IMF,1,0,0.032,1380900000.0,2280.52586556,44188800.0,float24_IMF_fixed,0.0002886791583859,float24,16,0.0002230577026016,160,1805,1600,1364256.0,1069.295654296875,10245.0,7356.0,6.0,16766.985074626864,1.2207031250000006e-05,0.0006352812051773064,524288.0,30264408.05970149,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.799807094528974e-05,0.8486435162566026,1.113844615086791,10083.063550190045,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
2mm,float,1,float24,float24_IMF,1,0,0.037,3644660000.0,2177.403284988,134852420.0,float24_IMF_float,1.2618407461319165e-05,float24,16,0.0001165745148965,112,5700,5232,19.18125,,10245.0,7356.0,6.0,25207.175,6.975446428571431e-05,0.001116071428571429,524288.0,143680897.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.639398494533274e-05,0.9487179487179487,1.0,296.16435037804763,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
3mm,float,1,float24,float24_IMF,1,0,0.038,3910240000.0,1916.570494743,148589120.0,float24_IMF_float,2.996489027984259e-05,float24,16,0.0002008551760553,72,5220,4800,0.183333,,10245.0,7356.0,6.0,25207.175,0.00010850694444444447,0.0017361111111111114,524288.0,131581453.5,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.357763238772881e-05,0.926829268292683,1.0,455.1395912233893,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
atax,float,1,float24,float24_IMF,1,0,0.038,1205020000.0,775.691441851,45790760.0,float24_IMF_float,1.3195182035757006e-05,float24,16,0.0002594668638337,22,2244,1760,7.6915,,10245.0,7356.0,6.0,25207.175,0.0001775568181818183,0.0028409090909090927,524288.0,56564900.699999996,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.146192928908824e-05,0.926829268292683,1.0,201.0452592354734,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
bicg,float,1,float24,float24_IMF,1,0,0.038,1022860000.0,947.025013468,38868680.0,float24_IMF_float,8.536045540898019e-06,float24,16,9.17167325544743e-05,42,2242,1760,6.840909,,10245.0,7356.0,6.0,25207.175,9.300595238095242e-05,0.0014880952380952387,524288.0,56514486.35,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.0749808460757516e-05,0.95,1.0,182.2229703654817,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemm,float,1,float24,float24_IMF,1,0,0.036,3483620000.0,2172.284391804,125410320.0,float24_IMF_float,5.931908167355363e-06,float24,16,7.325382443903055e-05,120,6352,5880,7.21,,10245.0,7356.0,6.0,25207.175,6.510416666666663e-05,0.001041666666666666,524288.0,160115975.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,3.038426561646996e-05,0.9473684210526315,1.0,196.6590978724351,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gemver,float,1,float24,float24_IMF,1,0,0.038,1982800000.0,5353.965340984,75346400.0,float24_IMF_float,1.0380102819646268e-05,float24,16,4.5945238359744047e-05,440,4640,4020,18.203592,,10245.0,7356.0,6.0,25207.175,1.7755681818181814e-05,0.000284090909090909,524288.0,116961292.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,4.015102149851131e-06,0.9268012230670505,0.9999697406776071,287.01863429892165,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
gesummv,float,1,float24,float24_IMF,1,0,0.038,600120000.0,577.193852625,22804560.0,float24_IMF_float,8.488431789479152e-06,float24,16,8.081963069710405e-06,16,1600,1072,11.325001,,10245.0,7356.0,6.0,25207.175,0.0001220703125,0.001953125,524288.0,40331480.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.5013139041510039e-05,0.95,1.0,233.373801615903,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
lu,float,1,float24,float24_IMF,1,0,0.039,4061240000.0,6930.57440399,158388360.0,float24_IMF_float,0.0001027298499249,float24,16,8.8637799644292e-05,400,21550,5130,8.1725,,10245.0,7356.0,6.0,25207.175,7.812499999999997e-05,0.0012499999999999996,524288.0,543214621.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.00010592103122165256,0.9285714285714286,1.0,426.01942695937095,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
ludcmp,float,1,float24,float24_IMF,1,0,0.039,4211060000.0,3567.030807001,164231340.0,float24_IMF_float,0.0035526604456004,float24,16,0.0047202014398566,20,22390,5910,8.1725,,10245.0,7356.0,6.0,25207.175,0.0015625000000000007,0.024999999999999994,524288.0,564388648.25,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,0.002781896942048704,0.9285537882853574,0.9999810027688465,153.09641983070233,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
mvt,float,1,float24,float24_IMF,1,0,0.037,1089800000.0,894.517379434,40322600.0,float24_IMF_float,1.4685159025083387e-05,float24,16,0.0001141269188733,40,2080,1600,5.75,,10245.0,7356.0,6.0,25207.175,9.765625000000005e-05,0.0015625000000000007,524288.0,52430924.0,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,9.677226167000271e-06,0.9487179487179487,1.0,294.15044991861623,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
symm,float,1,float24,float24_IMF,1,0,0.037,2203560000.0,2358.782859443,81531720.0,float24_IMF_float,1.0416063038593944e-05,float24,16,6.212582233044467e-05,160,4935,4560,43.830002,,10245.0,7356.0,6.0,25207.175,4.882812500000002e-05,0.0007812500000000004,524288.0,124397408.625,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.351124006739104e-05,0.9487179487179487,1.0,269.28986168607724,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syr2k,float,1,float24,float24_IMF,1,0,0.037,3159020000.0,3542.31866071,116883740.0,float24_IMF_float,8.089652865163466e-06,float24,16,4.704540282124332e-05,256,8872,8296,9.046875,,10245.0,7356.0,6.0,25207.175,6.103515625e-05,0.0009765625,524288.0,223638056.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,2.7151545983289434e-05,0.9487179487179487,1.0,252.39588088983058,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
syrk,float,1,float24,float24_IMF,1,0,0.037,2422400000.0,3329.247330049,89628800.0,float24_IMF_float,6.591536384979323e-06,float24,16,6.779484116329185e-06,256,4632,4216,7.291172,,10245.0,7356.0,6.0,25207.175,3.0517578125e-05,0.00048828125,524288.0,116759634.6,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,7.054666335648784e-06,0.9487179487179487,1.0,353.81704622949195,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
trmm,float,1,float24,float24_IMF,1,0,0.039,1243140000.0,2085.764362322,48482460.0,float24_IMF_float,8.753441556938693e-06,float24,16,3.94325805378704e-05,160,1805,1600,5.765625,,10245.0,7356.0,6.0,25207.175,1.2207031250000006e-05,0.0001953125000000001,524288.0,45498950.875,0.1615930599369085,0.05801261829652997,0.025,0.1615930599369085,1.6494963811048916e-06,0.9512195121951219,1.0,256.00000000848553,0.9557794570389029,0.9798854402557613,0.6,IMFfloat24
